player_id,full_name,birth_date,nationality,position,market_value
10458,Andy Robertson,11 March 1994,Scotland,D,20000000.0
114131,Josh Robinson,20 December 2004,England,D,
51603,Max Robson,17 October 2002,England,M,
10727,Marek Rodák,13 December 1996,Slovakia,G,2800000.0
112449,Kaden Rodney,7 October 2004,England,M,
13796,Joe Rodon,22 October 1997,Wales,D,10000000.0
16286,Rodri,22 June 1996,Spain,M,130000000.0
108947,Rodrigo Gomes,7 July 2003,Portugal,F,15000000.0
117763,Rodrigo Muniz,4 May 2001,Brazil,F,20000000.0
119082,Rodrigo Ribeiro,28 April 2005,Portugal,F,
40159,Guido Rodríguez,12 April 1994,Argentina,M,12000000.0
21297,Mads Roerslev,24 June 1999,Denmark,D,8000000.0
23968,Morgan Rogers,26 July 2002,England,F,50000000.0
119533,Alexei Rojas,28 September 2005,Colombia,G,
66635,Cristian Romero,27 April 1998,Argentina,D,55000000.0
147359,Reggie Rose,26 April 2005,England,G,
119607,Michal Rosiak,12 October 2005,Poland,D,
10580,Joe Rothwell,11 January 1995,England,M,2000000.0
124179,Triston Rowe,2 October 2006,England,D,
16431,Rúben Dias,14 May 1997,Portugal,D,70000000.0
2896,John Ruddy,24 October 1986,England,G,
49716,Rúnar Rúnarsson,18 February 1995,Iceland,G,
55556,Carl Rushworth,2 July 2001,England,G,3000000.0
51830,Georginio Rutter,20 April 2002,France,F,32000000.0
118436,Dominic Sadi,2 September 2003,England,F,
108926,Charles Sagoe Jr,24 July 2004,England,F,
49481,Bukayo Saka,5 September 2001,England,F,150000000.0
66204,William Saliba,24 March 2001,France,D,80000000.0
8388,Sam Morsy,10 September 1991,Egypt,M,
31861,Albert Sambi Lokonga,22 October 1999,Belgium,M,9000000.0
120306,Lakyle Samuel,6 May 2006,England,D,
48290,Imari Samuels,5 February 2003,England,D,
117600,Ishé Samuels-Smith,5 June 2006,England,D,
14538,Robert Sánchez,18 November 1997,Spain,G,20000000.0
14801,Jadon Sancho,25 March 2000,England,F,30000000.0
108816,Ibrahim Sangaré,2 December 1997,Cote D’Ivoire,M,28000000.0
68588,Yago Santiago,15 April 2003,Spain,F,
132727,Trevan Sanusi,25 April 2007,England,F,
19814,Pablo Sarabia,11 May 1992,Spain,M,7000000.0
68857,Jeremy Sarmiento,16 June 2002,Ecuador,M,7000000.0
20499,Malang Sarr,23 January 1999,France,D,5000000.0
126943,Savinho,10 April 2004,Brazil,F,55000000.0
114295,Calum Scanlon,14 February 2005,England,D,
117579,Ollie Scarles,12 December 2005,England,D,
66570,Dane Scarlett,24 March 2004,England,F,1800000.0
127594,Kevin Schade,27 November 2001,Germany,M,27000000.0
5220,Fabian Schär,20 December 1991,Switzerland,D,9000000.0
67189,Kjell Scherpen,23 January 2000,Netherlands,G,4000000.0
8980,Jeffrey Schlupp,23 December 1992,Ghana,M,5000000.0
74976,Alex Scott,21 August 2003,England,M,20000000.0
76617,Kristian Sekularac,7 December 2003,Switzerland,M,
16723,Matz Sels,26 February 1992,Belgium,G,7000000.0
25474,Antoine Semenyo,7 January 2000,Ghana,F,35000000.0
54989,Marcos Senesi,10 May 1997,Argentina,D,24000000.0
14656,Ryan Sessegnon,18 May 2000,England,M,9000000.0
119036,Tommy Setford,13 March 2006,England,G,
119537,Leo Shahar,18 March 2007,England,D,
4608,Luke Shaw,12 July 1995,England,D,16000000.0
75201,Shea Charles,5 November 2003,Northern Ireland,M,10000000.0
117608,Martin Sherif,10 June 2006,Netherlands,F,
64142,Shola Shoretire,2 February 2004,England,F,2500000.0
112378,Zain Silcott-Duberry,9 July 2005,England,F,
108851,Abdallah Sima,17 June 2001,Senegal,F,10000000.0
135431,Freddie Simmonds,9 March 2008,England,D,
119611,Jahmai Simpson-Pusey,4 November 2005,England,D,2000000.0
50498,Luis Sinisterra,17 June 1999,Colombia,F,17000000.0
21413,Oliver Skipp,16 September 2000,England,M,12000000.0
127736,Jacob Slater,5 October 2004,Ireland,D,
53075,Cieran Slicker,15 September 2002,Scotland,G,
64328,Gabriel Slonina,15 May 2004,United States,G,4000000.0
14997,Will Smallbone,21 February 2000,Ireland,M,7000000.0
3512,Adam Smith,29 April 1991,England,D,1000000.0
14445,Emile Smith Rowe,28 July 2000,England,M,32000000.0
10443,Dominic Solanke,14 September 1997,England,F,45000000.0
302305,Julio Soler,16 February 2005,Argentina,D,8000000.0
62934,Manor Solomon,24 July 1999,Israel,F,12000000.0
4999,Son Heung-Min,8 July 1992,South Korea,F,
144693,Ramón Sosa,31 August 1999,Paraguay,F,13000000.0
25183,Tomás Soucek,27 February 1995,Czech Republic,M,22000000.0
50247,Boubakary Soumaré,27 February 1999,France,M,14000000.0
98315,Lino Sousa,19 January 2005,England,D,1500000.0
21809,Harry Souttar,22 October 1998,Australia,D,8000000.0
23764,Djed Spence,9 August 2000,England,D,15000000.0
123961,Marko Stamenic,19 February 2002,New Zealand,M,3000000.0
66563,Jay Stansfield,24 November 2002,England,F,9000000.0
119612,Ellis Stanton,19 February 2005,England,M,
3457,Jason Steele,18 August 1990,England,G,2000000.0
54392,Zack Steffen,2 April 1995,United States,G,2000000.0
4612,Jack Stephens,27 January 1994,England,D,2000000.0
69604,Luca Stephenson,17 September 2003,England,M,
4316,Raheem Sterling,8 December 1994,England,F,15000000.0
49477,Fin Stevens,10 April 2003,Wales,D,
112549,Ross Stewart,11 July 1996,Scotland,F,4500000.0
25444,Jakub Stolarczyk,19 December 2000,Poland,G,
4505,John Stones,28 May 1994,England,D,30000000.0
6767,Thomas Strakosha,19 March 1995,Albania,G,2500000.0
35670,Jørgen Strand Larsen,6 February 2000,Norway,F,27000000.0
69598,Zak Sturge,15 June 2004,England,D,
109099,Ronnie Stutter,6 January 2005,England,F,
67238,Yukinari Sugawara,28 June 2000,Japan,D,12000000.0
123910,Kamaldeen Sulemana,15 February 2002,Ghana,M,13000000.0
65961,Crysencio Summerville,30 October 2001,Netherlands,F,22000000.0
117450,Mahamadou Susoho,20 January 2005,Spain,M,1200000.0
108920,James Sweet,3 November 2003,Wales,D,
98302,Sil Swinkels,6 January 2004,Netherlands,D,
51638,Kamarai Swyer,4 December 2002,England,M,
147021,Freddie Symonds,,England,D,
8417,Sam Szmodics,24 September 1995,Ireland,M,12000000.0
33231,Dominik Szoboszlai,25 October 2000,Hungary,M,80000000.0
303421,Rento Takaoka,12 March 2007,Japan,F,
15116,Japhet Tanganga,31 March 1999,England,D,1800000.0
112263,Devan Tanton,3 January 2004,Colombia,D,
4815,Matt Targett,18 September 1995,England,D,8000000.0
8143,James Tarkowski,19 November 1992,England,D,10000000.0
117644,Charlie Tasker,24 February 2006,England,D,
98290,Jimi Tauriainen,8 March 2004,Finland,M,
14846,Marcus Tavernier,22 March 1999,England,M,20000000.0
19723,Jack Taylor,23 June 1998,Ireland,M,3000000.0
76614,Mathys Tel,27 April 2005,France,F,40000000.0
4880,Kenny Tete,9 October 1995,Netherlands,D,15000000.0
5754,Thiago Silva,22 September 1984,Brazil,D,
98292,Silko-Amari Thomas,25 June 2004,England,F,
114643,Ciaran Thompson,17 October 2004,England,D,
5865,Youri Tielemans,7 May 1997,Belgium,M,35000000.0
12185,Kieran Tierney,5 June 1997,Scotland,D,10000000.0
63656,Jean-Clair Todibo,30 December 1999,France,D,28000000.0
10933,Harry Toffolo,19 August 1995,England,D,4000000.0
115169,Takehiro Tomiyasu,5 November 1998,Japan,D,25000000.0
3517,James Tomkins,29 March 1989,England,D,
71623,Sandro Tonali,8 May 2000,Italy,M,45000000.0
9246,Ivan Toney,16 March 1996,England,F,28000000.0
21529,Pau Torres,16 January 1997,Spain,D,40000000.0
92635,Toti Gomes,16 January 1999,Portugal,D,25000000.0
4864,Conor Townsend,4 March 1993,England,D,1200000.0
10394,Bertrand Traoré,6 September 1995,Burkina Faso,F,9000000.0
50453,Mark Travers,18 May 1999,Ireland,G,4000000.0
128264,Ryan Trevitt,12 March 2003,England,M,
3905,Kieran Trippier,19 September 1990,England,D,5000000.0
20486,Leandro Trossard,4 December 1994,Belgium,F,30000000.0
16006,Kostas Tsimikas,12 May 1996,Greece,D,20000000.0
13559,Axel Tuanzebe,14 November 1997,DR Congo,D,5000000.0
54760,Matt Turner,24 June 1994,United States,G,4000000.0
69611,Jay Turner-Cooke,31 December 2003,England,M,
49173,Ed Turns,18 October 2002,Wales,D,
43940,Harry Tyrer,6 December 2001,England,G,
139930,Stefanos Tzimas,6 January 2006,Greece,F,22000000.0
126824,Destiny Udogie,28 November 2002,Italy,D,45000000.0
118031,Manuel Ugarte,11 April 2001,Uruguay,M,50000000.0
74960,Lesley Ugochukwu,26 March 2004,France,M,20000000.0
134955,Franco Umeh-Chibueze,26 January 2005,Ireland,F,
16582,Enes Ünal,10 May 1997,Turkey,F,13000000.0
114957,Deniz Undav,19 July 1996,Germany,F,22000000.0
144788,Hákon Valdimarsson,13 October 2001,Iceland,G,2500000.0
67201,Harvey Vale,11 September 2003,England,M,1500000.0
11031,Donny van de Beek,18 April 1997,Netherlands,M,7500000.0
75582,Micky van de Ven,19 April 2001,Netherlands,D,55000000.0
65987,Sepp van den Berg,20 December 2001,Netherlands,D,20000000.0
5140,Virgil van Dijk,8 July 1991,Netherlands,D,28000000.0
76090,Jan Paul van Hecke,8 June 2000,Netherlands,D,32000000.0
5782,Raphaël Varane,25 April 1993,France,D,
8979,Jamie Vardy,11 January 1987,England,F,1000000.0
138107,Alejo Véliz,19 September 2003,Argentina,F,2800000.0
4874,Joël Veltman,15 January 1992,Netherlands,D,7000000.0
75709,Bart Verbruggen,18 August 2002,Netherlands,G,25000000.0
20109,Jannik Vestergaard,3 August 1992,Denmark,D,3000000.0
71923,Guglielmo Vicario,7 October 1996,Italy,G,35000000.0
107831,Radek Vítek,24 October 2003,Czech Republic,G,
302583,Vitor Reis,12 January 2006,Brazil,D,30000000.0
20547,Odysseas Vlachodimos,26 April 1994,Greece,G,7000000.0
3955,Kyle Walker,28 May 1990,England,D,6000000.0
13815,Kyle Walker-Peters,13 April 1997,England,D,18000000.0
134792,Reggie Walsh,20 October 2008,England,M,
114130,Reuell Walters,16 December 2004,England,D,4000000.0
8159,Christian Walton,9 November 1995,England,G,1500000.0
14164,Aaron Wan-Bissaka,26 November 1997,England,D,22000000.0
51545,Wanya Marçal,19 October 2002,Portugal,M,
3929,Joel Ward,29 October 1989,England,D,
4617,James Ward-Prowse,1 November 1994,England,M,10000000.0
51518,Lewis Warrington,10 October 2002,England,M,
8658,Ollie Watkins,30 December 1995,England,F,50000000.0
9426,Adam Webster,4 January 1995,England,D,12000000.0
31046,Jensen Weir,31 January 2002,England,M,
3452,Danny Welbeck,26 November 1990,England,F,5000000.0
66578,Reece Welch,19 September 2003,England,D,
301829,Welington,19 February 2001,Brazil,D,3500000.0
107826,Jack Wells-Morrison,18 February 2004,England,M,
23599,Timo Werner,6 March 1996,Germany,F,10000000.0
69595,Adam Wharton,6 February 2004,England,M,35000000.0
124366,Ethan Wheatley,20 January 2006,England,F,
14548,Ben White,8 October 1997,England,D,50000000.0
15111,Alfie Whiteman,2 October 1998,England,G,
117449,Matthew Whittingham,21 October 2004,England,M,
107822,Joe Whitworth,29 February 2004,England,G,1500000.0
72239,Mats Wieffer,16 November 1999,Netherlands,M,27000000.0
125733,Caleb Wiley,22 December 2004,United States,D,8000000.0
70133,Dylan Williams,13 September 2003,England,D,
134791,Lucá Williams-Barnett,1 April 2008,England,F,
4748,Willian,9 August 1988,Brazil,F,1000000.0
14446,Joe Willock,20 August 1999,England,M,28000000.0
118444,Kaiden Wilson,2 September 2005,England,D,
112741,Thomas Wilson-Brown,5 October 2004,England,D,
48690,Josh Wilson-Esbrand,26 December 2002,England,D,4000000.0
7488,Harry Winks,2 February 1996,England,M,10000000.0
23659,Ben Winterbottom,16 July 2001,England,G,
133123,Ben Winterburn,4 September 2004,England,M,
117497,Yoane Wissa,3 September 1996,DR Congo,M,30000000.0
3756,Chris Wood,7 December 1991,New Zealand,F,10000000.0
14203,Luke Woolfenden,21 October 1998,England,D,2000000.0
112746,Tom Wooster,30 March 2005,England,G,
13622,Joe Worrall,10 January 1997,England,D,5500000.0
69397,James Wright,2 December 2004,England,G,
147052,Malick Yalcouyé,18 November 2005,Mali,M,13000000.0
78211,Yan Couto,3 June 2002,Brazil,D,20000000.0
147508,Yang Min-Hyeok,16 April 2006,South Korea,F,
128891,Yehor Yarmoliuk,1 March 2004,Ukraine,M,12000000.0
14238,Ryan Yates,21 November 1997,England,M,13000000.0
128890,Tony Yogane,24 September 2005,England,M,
118591,Leny Yoro,13 November 2005,France,D,55000000.0
114470,Kadan Young,19 January 2006,England,F,
119034,Youssef Chermiti,24 May 2004,Portugal,F,9000000.0
67546,Illia Zabarnyi,1 September 2002,Ukraine,D,40000000.0
22795,Nicolò Zaniolo,2 July 1999,Italy,M,16000000.0
7103,Zanka,23 April 1990,Denmark,D,
50230,Andi Zeqiri,22 June 1999,Switzerland,F,4000000.0
19620,Oleksandr Zinchenko,15 December 1996,Ukraine,D,22000000.0
50848,Joshua Zirkzee,22 May 2001,Netherlands,F,35000000.0
20750,Hakim Ziyech,19 March 1993,Morocco,M,5000000.0
5175,Kurt Zouma,27 October 1994,France,D,12000000.0
107891,Oliwier Zych,28 June 2004,Poland,G,
11419,Martin Ødegaard,17 December 1998,Norway,M,100000000.0
